name,updateTime,type,subType,distanceToArrival,isLandable,gravity,earthMasses,radius,surfaceTemperature,volcanismType,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,orbitalPeriod,semiMajorAxis,SolidComp-Ice,SolidComp-Rock,SolidComp-Metal,isMainStar,isScoopable,age,luminosity,surfaceTemperature,Antimony,Arsenic,Boron,Cadmium,Carbon,Chromium,Germanium,Iron,Lead,Manganese,Mercury,Molybdenum,Nickel,Niobium,Phosphorus,Polonium,Rhenium,Ruthenium,Selenium,Sulphur,Technetium,Tellurium,Tin,Tungsten,Vanadium,Yttrium,Zinc,Zirconium,hasRings,
HIP 24934 A 2 c,2017-07-07 19:19:26,Planet,Rocky body,3737,1,0.0637361735378,0.000472,548.8611875,125,No volcanism,0.002225,-0.002213,0.411512,7.1416341145833,1,0.241546,7.2487565104167,0.0091243138262128,,,,,,,,125,,,,,15.5032,8.515,,18.9335,,7.81932,,1.23634,14.3205,1.294,9.9254,,,,2.88547,18.4365,,,,,,1.13087,,,,
HIP 24934 A 2 d,2017-07-11 22:27:52,Planet,Rocky body,3736,1,0.062656276781608,0.000449,539.915,124,Major Silicate Vapour Geysers,0.084688,3.719515,295.928131,0.81060402199074,1,-0.522997,0.65789044415509,1.5418070385677E-5,,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 24934 A 2 e,2017-07-07 19:21:16,Planet,Rocky body,3747,1,0.078300327541594,0.000867,671.1386875,124,Minor Metallic Magma,0.084688,3.719515,115.928131,1.126127025463,1,0.161801,0.65789044415509,7.9886406097089E-6,,,,,,,,124,,,,1.52464,16.059,8.82991,5.66372,19.6337,,,,,14.8501,,10.2813,,,,,19.0975,0.702217,,,1.07809,,,,2.27987,,
HIP 24934 A 2 f,2017-07-07 19:19:56,Planet,Rocky body,3745,1,0.080760054688579,0.000952,692.4759375,122,No volcanism,0.000881,-2.761154,111.751511,17.602414641204,1,0.349928,17.744898726852,0.016573218993016,,,,,,,,122,1.19096,2.51858,,1.51437,15.9682,8.77044,,19.5014,,,,1.27343,14.7501,,10.2231,,,,,18.9896,,,,,,,5.29976,,,
HIP 24934 A 2 g,2017-07-11 22:27:13,Planet,Rocky body,3730,1,0.079816646279265,0.000918,684.00475,120,No volcanism,5.0E-6,-0.037334,302.981598,27.075185185185,1,-0.329255,27.23787037037,0.022053286725023,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 24934 A 2 h,2017-07-07 19:20:44,Planet,Rocky body,3746,1,0.080892840189679,0.000955,692.9966875,119,No volcanism,0.002906,1.417805,328.872498,39.723969907407,1,0.031503,39.907251157407,0.028448481920806,,,,,,,,119,1.173,,,,15.7274,,5.54677,19.2073,,7.93243,0.838753,,14.5276,,10.069,,,,,18.7032,,,,1.05467,,,5.21983,,,
HIP 24934 A 3,2018-01-07 01:10:39,Planet,Class I gas giant,4928.743164,,0.74985254366539,12.676749,26224.096,97,No volcanism,0.004346,-8.523659,36.790371,1.0703485785648,,-0.521679,10251.916296296,9.8909381623973,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
HIP 24934 A 3 a,2018-01-03 03:38:00,Planet,Rocky body,4929.819336,1,0.054671489333429,0.000296,469.2993125,99,No volcanism,0.000232,0.002117,214.564331,-2.5333134403935,,-3.046703,2.5330166739005,0.0012234850077983,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 24934 A 3 b,2017-07-11 22:31:46,Planet,Rocky body,4932,1,0.047628642649419,0.000198,411.2283125,99,No volcanism,0.000516,-0.055776,135.684555,4.4787337239583,1,-0.021557,4.4782085503472,0.001788859044235,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 24934 A 3 c,2017-07-07 19:25:40,Planet,Rocky body,4932,1,0.054048987185085,0.000289,466.37971875,99,No volcanism,0.004001,1.337801,157.594864,8.5197620081019,1,0.37675,8.518763744213,0.0027463610148831,,,,,,,,99,1.16382,2.46117,,1.47986,15.6043,8.57055,,19.057,,7.87033,0.832186,,14.4139,,9.99015,,,,,18.5568,,,,,,,,,,
HIP 24934 A 3 d,2017-07-07 19:26:18,Planet,Rocky body,4930,1,0.06256032641655,0.000445,537.9166875,99,No volcanism,0.001303,0.171898,210.10701,13.20966869213,1,1.114056,13.208120659722,0.0036790350385649,,,,,,,,99,,,,1.44505,15.1548,8.36895,,18.6087,,7.6852,,1.21514,14.0748,,9.70238,,,,,18.0222,0.665558,,,,,,5.05715,,,
HIP 24934 A 3 e,2017-07-11 22:31:17,Planet,Rocky body,4931,1,0.050667094793028,0.000238,437.129375,99,No volcanism,0.006266,1.587741,305.327789,24.785075231481,1,0.23443,24.782164351852,0.0055967102478284,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 24934 A 3 f,2017-07-11 22:30:45,Planet,Rocky body,4929,1,0.068744053950051,0.00059,590.871375,99,No volcanism,0.001128,-4.892378,85.233627,36.363177083333,1,0.277018,36.358914930556,0.0072262649925538,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 24934 A 3 g,2017-07-07 19:27:28,Planet,Rocky body,4927,1,0.059047232068297,0.000376,508.95415625,99,No volcanism,4.9E-5,-1.522532,107.475609,58.42509837963,1,0.167092,58.418246527778,0.0099130112551796,,,,,,,,99,,,,,16.5879,,,20.2582,,,,1.32285,15.3225,1.38454,10.6199,,,,3.08736,19.7265,,,,,4.97472,1.21,5.50543,,,
HIP 24934 A 4,2018-01-03 03:27:59,Planet,Gas giant with ammonia-based life,5884.856934,,2.3924128510236,279.44397,68930.88,121,No volcanism,0.131063,5.354993,128.85022,0.42904590747685,,-0.267937,871.03787037037,0.0057273756370384,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
HIP 24934 A 4 a,2018-01-03 03:28:32,Planet,Icy body,5885.281738,1,0.13591842047533,0.01562,2162.15025,85,Major Water Geysers,0.000147,0.002513,129.140533,2.3443532986111,1,-0.270244,2.4889749710648,0.0033905269749271,,,,,,,,85,,,,0.989423,22.3184,5.7302,,12.7413,,5.26204,0.556393,,9.63701,,14.2887,,,,,26.5413,0.455706,,,,,,,1.47953,,
HIP 24934 A 4 b,2017-07-07 19:09:03,Planet,Icy body,5852,1,0.098665146845559,0.006167,1594.555375,84,Water Magma,0.001004,0.422332,71.409149,4.0059555844907,1,-0.286475,4.1764123987269,0.0047876497482795,,,,,,,,84,0.826701,1.74826,,,23.7781,,,13.5368,,,0.591132,0.883948,10.2387,,15.2231,,,,,28.2771,,,,,3.32418,,,1.57191,,
HIP 24934 A 5,2017-07-07 19:08:27,Planet,Icy body,5834,,1.730730221296,9.725913,15119.416,82,Water Geysers,0.131063,5.354993,308.85022,1.3462683557639,,0.399254,871.03787037037,0.16457874634709,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
HIP 24934 B,2017-07-07 19:33:07,Star,K (Yellow-Orange) Star,46858,,,,,4112,,0.026568,-36.076019,323.929474,3.2834819878472,,,245424.07111111,61.715645981958,,,,,1,4034,,4112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 24934 B 1,2017-07-07 19:42:31,Planet,Class II gas giant,45391,,2.9343726685147,390.202759,73548.2,157,No volcanism,0.159321,-5.501435,139.436707,1.0033469871296,,-0.22108,307.99405092593,0.012290509052012,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
HIP 24934 B 1 a,2017-07-07 19:44:39,Planet,Rocky body,45392,1,0.07223256501448,0.000683,620.195125,123,Minor Metallic Magma,8.1E-5,-0.319383,280.41684,1.2399822771991,1,-0.388219,1.3004140444213,0.0024582512456843,,,,,,,,123,1.22416,2.58878,,,16.4134,9.01492,,20.045,,,,,15.1612,1.36997,10.5081,,,,3.05487,19.5189,,,,1.10067,,,,,,
HIP 24934 B 1 b,2017-07-07 19:44:29,Planet,Rocky body,45392,1,0.12236103924134,0.003237,1037.3714375,119,No volcanism,0.005492,0.003186,164.524796,-2.7799540653935,,2.236212,2.8568813295718,0.0041543209478315,,,,,,,,119,,,,,15.1799,8.35155,5.35368,18.57,,7.66922,0.810921,,14.0456,,9.71845,,,1.14682,,18.0521,,,1.1018,,,,,,,
HIP 24934 B 1 c,2017-07-07 19:44:17,Planet,Rocky body,45388,1,0.098408185404588,0.001706,839.76625,116,No volcanism,0.004098,-0.647061,46.253124,6.5620471643519,1,-0.3951,6.6583195891204,0.0073026690746876,,,,,,,,116,,,,,16.2307,8.91457,,19.8219,,,,1.29436,14.9925,,10.3911,,,,,19.3016,0.70895,,1.17501,,4.86757,,,2.30173,,
HIP 24934 B 1 d,2017-07-07 19:44:07,Planet,Icy body,45387,1,0.082234191001845,0.003409,1298.58925,102,No volcanism,0.012038,-0.054757,191.219101,9.5699877025463,1,0.381194,9.6757971643519,0.0093690668285695,,,,,,,,102,,,,1.00461,21.5216,5.81815,,12.9369,,5.3428,,,9.78492,,13.7785,0.331699,,,,25.5936,,,,0.710365,3.17685,,,,,
HIP 24934 B 1 e,2017-07-07 19:43:57,Planet,Icy body,45389,1,0.074838662770434,0.002585,1185.364125,101,No volcanism,0.048576,0.204456,72.510559,15.571100983796,1,0.273565,15.692432002315,0.012932981512016,,,,,,,,101,,1.72554,,,22.227,,,13.3609,,5.51792,,0.87246,10.1056,0.913147,14.2301,,,,4.13691,26.4325,0.477866,,,,,,,,,
HIP 24934 B 2,2017-07-07 19:42:17,Planet,Class I gas giant,45429,,0.8491032771406,55.70179,51658.148,112,No volcanism,0.159321,-5.501435,319.436707,219.49699074074,,-0.280973,307.99405092593,0.08609212248634,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
HIP 24934 B 2 a,2017-07-07 19:43:27,Planet,Icy body,45430,1,0.093179633509054,0.005394,1534.5445,99,Major Water Geysers,0.000777,1.24199,41.376976,0.89301938657407,1,0.644128,0.89297535084491,0.0010000007573637,,,,,,,,99,0.764233,,,,22.7977,,3.61383,12.5842,,,,0.821742,9.51817,0.860064,14.5955,,,,4.24313,27.1112,,,,,3.09025,,,,,
HIP 24934 B 3,2017-07-07 19:47:49,Planet,Class I gas giant,49490,,1.1872501615896,91.106728,55871.28,103,No volcanism,0.000142,3.53308,0.211271,1.2480445240162,,2.742219,5516.2955555556,5.3150334223841,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 24934 B 3 a,2017-07-07 19:50:18,Planet,Icy body,49489,1,0.047510415322483,0.000755,804.0139375,88,Major Water Geysers,4.2E-5,4.9E-5,129.807709,1.3299770326968,1,0.291523,1.3298723234954,0.0015365602660279,,,,,,,,88,,,,0.954782,22.9152,,3.55067,12.2952,,,0.536913,,9.29961,,14.6707,,,,4.265,27.2509,,0.919631,,,,,3.34139,,,
HIP 24934 B 3 b,2017-07-07 19:49:20,Planet,Icy body,49489,1,0.05071830210343,0.000917,857.6040625,88,Minor Carbon Dioxide Geysers,0.000325,0.002827,14.096848,3.0106978804977,1,-0.140035,3.0104611545139,0.0026490999513939,,,,,,,,88,0.740934,,,,22.6118,,3.50366,12.1325,,5.01058,0.529805,,9.17648,,14.4765,,,,4.20853,26.8901,,,0.719194,,,,,,,
HIP 24934 B 3 c,2017-07-07 19:48:58,Planet,Icy body,49485,1,0.066990258618359,0.002088,1126.014375,87,No volcanism,0.000372,0.023866,356.924805,26.443975694444,1,0.374801,26.441903935185,0.011277289924689,,,,,,,,87,,,,0.973096,23.3547,,3.61878,12.5311,,,,,9.47799,,14.9521,,,0.773874,4.34681,27.7736,,,0.742824,,,,,1.45512,,
HIP 24934 B 3 d,2017-07-07 19:51:20,Planet,Icy body,49498,1,0.065865138342713,0.001986,1107.506625,87,No volcanism,0.000195,-0.020154,125.393188,47.88568287037,1,0.093479,47.881912615741,0.016754209804405,,,,,,,,87,,1.57396,,,22.7139,5.481,,12.1872,,5.0332,0.532196,0.795819,9.2179,,14.5418,,,,,27.0115,,0.911552,,,,,,,,
HIP 24934 B 3 e,2017-07-07 19:48:40,Planet,Icy body,49480,1,0.079500996208469,0.003416,1322.07825,86,No volcanism,0.008291,0.027345,341.663147,-66.106712962963,,-3.134597,66.101510416667,0.020772265711132,,,,,,,,86,0.757698,1.60234,,,22.8194,5.60005,,12.4519,,,0.543756,0.813105,9.41813,,14.6094,,,,4.24717,27.137,,,,,,,,,,
HIP 24934 B 3 e a,2017-07-07 19:49:40,Planet,Icy body,49480,1,0.032193477388393,0.000276,590.547875,86,Major Water Magma,,-58.263515,267.752899,3.73609375,1,-0.01719,3.5936823640046,0.00010239115656076,,,,,,,,86,,1.39857,,0.72886,25.4804,,3.12729,9.38593,,,,0.612896,7.09912,,16.313,,,,4.74244,30.3015,,0.809975,,,,,,,,
HIP 24934 B 3 f,2017-07-07 19:48:25,Planet,Icy body,49477,1,0.065002117850674,0.001911,1093.581375,86,No volcanism,0.007356,-0.560643,243.727188,108.09365740741,1,-0.381503,108.08516203704,0.028830596450461,,,,,,,,86,,1.60288,,0.963783,23.1312,,3.58415,12.4112,,5.12568,,,9.38728,,14.809,,,,,27.5078,,,0.735715,,,0.741304,,,,
HIP 24934 B 4,2017-07-07 19:33:42,Planet,Class I gas giant,45913,,1.2702814548761,58.745594,43373.272,89,No volcanism,0.193073,107.499962,36.229733,0.66287136502315,,0.157687,9376.06,7.5698618231737,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
HIP 24934 B 4 a,2017-07-07 19:35:20,Planet,Icy body,45913,1,0.044580318123263,0.000626,755.7881875,76,No volcanism,0.000886,0.152803,312.475616,5.5356213831019,1,0.303036,5.6628833912037,0.003487572420374,,,,,,,,76,,,,,22.0858,5.32944,,11.8502,,4.89402,,0.773813,8.96301,,14.1397,,,,4.11063,26.2646,,0.886345,0.702463,,,,,,,
HIP 24934 B 4 b,2017-07-07 19:35:49,Planet,Icy body,45913,1,0.050995704342887,0.000933,862.6975,76,Major Water Geysers,0.112807,3.925411,85.683075,2.06162109375,1,0.439882,1.4387579571759,2.1397410170491E-5,,,,,,,,76,,1.59712,,,23.0481,5.56165,3.57126,12.3665,,,,,9.35354,,14.7558,,,,,27.4089,,0.924964,0.73307,0.679048,,,,,,
HIP 24934 B 4 c,2017-07-07 19:35:35,Planet,Icy body,45913,1,0.050120448922679,0.000886,847.9961875,76,Major Water Geysers,0.112807,3.925411,265.683075,2.0088290292245,1,0.258224,1.4387579571759,2.2536838153005E-5,,,,,,,,76,,,,0.953774,22.891,,3.54692,12.2823,,,,0.802025,9.28979,,14.6552,,,0.758508,4.2605,27.2221,,,,,,,3.33786,,,
HIP 24934 B 4 d,2017-07-07 19:36:01,Planet,Icy body,45912,1,0.06431402271195,0.001851,1082.019,76,No volcanism,0.000656,-0.409443,141.847244,12.689762731481,1,-0.45457,12.854986979167,0.0060239206065117,,,,,,,,76,,1.62487,,,23.4486,,,12.5815,,,0.549412,0.821562,9.51609,,15.0122,,,0.776986,4.36428,27.8853,,,,,,,3.41917,,,
HIP 24934 B 4 e,2017-07-07 19:36:17,Planet,Icy body,45913,1,0.053916795093632,0.001099,910.58675,76,No volcanism,0.000166,-0.024996,239.54248,23.674848090278,1,-0.345542,23.874596354167,0.0091016953224589,,,,,,,,76,,,,0.931948,22.3672,5.39734,,12.0012,,4.95638,,,9.07721,,14.3199,,,,,26.5992,0.429235,,,0.658987,,,3.26148,,,
HIP 24934 B 4 f,2017-07-07 19:37:41,Planet,Icy body,45913,1,0.06351378953231,0.001785,1069.22625,76,No volcanism,0.000155,0.145278,59.67828,35.136825810185,1,0.391238,35.361195023148,0.011826315920952,,,,,,,,76,,,,0.954159,22.9002,5.52597,,12.2872,,,0.536563,,9.29354,,14.6611,,,,4.26222,27.2331,,0.919031,,,,,,1.4268,,
HIP 24934 B 4 g,2017-07-07 19:34:48,Planet,Icy body,45909,1,0.078598663857089,0.003325,1311.8155,76,No volcanism,0.00574,-0.007842,71.870682,92.278680555556,1,-0.669319,92.571591435185,0.022463804653605,,,,,,,,76,,,,,22.1287,5.38322,,11.9698,,4.94341,,0.781621,9.05345,,14.1672,,,,4.11862,26.3156,0.428111,,0.710221,,,,,,,
HIP 24934 B 4 h,2017-07-07 19:34:16,Planet,Icy body,45911,1,0.062740020521548,0.00172,1056.030375,76,No volcanism,0.005172,0.92619,164.685806,1.0101255063657,,0.411128,137.29784722222,0.029215094757361,,,,,,,,76,,,,,22.4593,5.41958,,12.0507,,4.9768,0.526232,,9.11461,,14.3789,,,0.744205,,26.7088,,,,0.661702,2.95922,,,,,
Taurus Dark Region FW-W c1-3,2018-04-16 07:52:38,Star,K (Yellow-Orange) Star,0,,,,,4105,,,,,2.9984856047454,,,,,,,,1,1,4582,Va,4105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taurus Dark Region FW-W c1-3 1,2018-03-06 22:30:31,Planet,High metal content world,392.415985,,0.65558113324025,0.260049,4016.97275,245,No volcanism,0.000115,-0.104129,25.68354,1.5082800745139,,1.028941,317.22981481481,0.78639774275878,0,66.1406,33.8594,,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taurus Dark Region FW-W c1-3 1 a,2018-03-06 22:30:02,Planet,Rocky body,392.603333,1,0.20293172125734,0.013169,1624.74775,172,No volcanism,,-33.975132,5.043688,3.8137000868056,1,0.274662,3.7206579137731,0.00043993267880116,0,86.0663,13.9337,,,,,172,1.15882,,,,15.4999,,5.47973,20.6149,,,,1.34614,15.5922,,9.92333,,,,,18.4326,,,1.28767,,5.06229,,5.60235,,,
Taurus Dark Region FW-W c1-3 2,2018-02-17 20:13:33,Planet,High metal content world,557.509705,,0.68390782982724,0.295264,4190.7425,210,No volcanism,2.8E-5,0.00748,193.948685,0.51267749928241,,-0.491486,537.19578703704,1.1172438190593,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taurus Dark Region FW-W c1-3 3,2018-06-01 12:16:35,Planet,Ammonia world,757.503784,,0.69255542594265,0.305269,4234.4655,258,No volcanism,0.001962,0.01797,145.088333,1.0729191080787,,-0.07131,849.31481481481,1.5162543290932,0,67.1009,32.8991,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taurus Dark Region FW-W c1-3 4,2018-02-17 20:18:51,Planet,High metal content world,992.979858,,0.56573167278,0.177487,3572.42025,110,No volcanism,0.001288,0.006543,181.734039,1.1551873553241,,-0.214739,1275.1088888889,1.9880367908472,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taurus Dark Region FW-W c1-3 5,2018-02-17 20:24:08,Planet,High metal content world,1244.094971,,0.69370949742016,0.306616,4240.266,128,No volcanism,0.00043,-0.010098,309.587799,1.2989613172801,,-0.385634,1791.2385185185,2.4936099812549,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taurus Dark Region FW-W c1-3 6,2018-02-17 20:28:15,Planet,High metal content world,1777.492554,,0.8257567259034,0.473475,4829.5535,177,No volcanism,0.001616,-0.086722,9.318861,1.3564518229167,,-2.19612,3053.702962963,3.5585857964755,,,,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taurus Dark Region FW-W c1-3 6 a,2017-07-25 20:05:11,Planet,Rocky body,1779,1,0.29156690758146,0.037246,2279.582,81,No volcanism,,-82.759407,284.085968,38.543162615741,1,-0.36628,37.111125578704,0.0025111195917577,,,,,,,,81,1.08697,,,,14.5389,8.69638,,19.3368,,7.98589,,,14.6255,1.32157,9.30805,,,,,17.2898,,,,1.06178,4.74844,,,,,
Taurus Dark Region FW-W c1-3 7,2017-07-25 20:07:17,Planet,Icy body,2339,,0.70510977686479,0.991311,7562.4255,92,Water Geysers,0.000848,-0.047527,37.43824,1.315939941412,,-0.22064,4609.7988888889,4.6828929066569,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taurus Dark Region FW-W c1-3 8,2017-07-25 20:09:13,Planet,Icy body,3148,,0.68686430151194,0.928177,7414.2025,54,Minor Water Geysers,0.015755,-0.177887,182.175171,0.99712682653935,,0.330418,7043.4674074074,6.2122734597986,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taurus Dark Region FW-W c1-3 9,2017-07-25 20:10:23,Planet,Icy body,4197,,0.84619271011475,1.554494,8644.59,47,Major Water Geysers,0.000456,2.177313,326.468964,1.6954264322917,,0.22312,11092.674074074,8.4091174459745,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector IS-S c4-6 A,2017-07-03 18:14:50,Star,K (Yellow-Orange) Star,0,,,,,5138,,0.307067,-11.215854,255.708588,3.9496712239583,,,29.009646990741,0.067835407446077,,,,1,1,3956,,5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector IS-S c4-6 ABC 1,2018-01-26 15:08:35,Planet,High metal content world,397.448151,,1.1146266056575,1.036504,6150.4275,786,Major Rocky Magma,7.3E-5,-0.000738,324.688171,210.25354166667,1,0.371883,209.95601851852,0.73841450065506,,,,,,,,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector IS-S c4-6 ABC 2,2017-10-13 06:56:03,Planet,Class II gas giant,1697.030151,,2.9077912489118,387.618744,73638.56,173,No volcanism,0.000566,-0.868043,212.055847,0.47475034361111,,2.584392,2024.2316666667,3.3449384620954,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Mel 22 Sector IS-S c4-6 ABC 2 a,2017-07-07 20:01:23,Planet,Rocky body,1676,,0.097343210068893,0.001652,830.8769375,240,No volcanism,1.2E-5,-0.003113,10.523911,3.1231029369213,1,-1.197462,3.1230002170139,0.0043987488118706,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector IS-S c4-6 ABC 2 b,2017-10-13 06:56:08,Planet,Rocky body,1695.630615,1,0.10307846919138,0.001957,878.8119375,133,No volcanism,0.002117,-0.002508,191.458603,5.1467730034722,1,-0.081647,5.1466033709491,0.0061370772973174,,,,,,,,133,1.15493,2.44237,,,15.675,8.53132,,18.9697,,7.83431,,1.23871,14.3479,,10.0354,,,,,18.6408,,,1.12955,,,,,,,
Mel 22 Sector IS-S c4-6 ABC 2 c,2017-07-07 20:02:55,Planet,Rocky body,1682,1,0.099196244941644,0.001747,846.415,132,No volcanism,2.7E-5,-0.019811,100.494179,8.1604181134259,1,0.216273,8.1601497395833,0.0083447476502084,,,,,,,,132,,,,,15.8043,,5.50636,19.1262,,7.89894,,,14.4663,1.30718,10.1182,,,,,18.7946,,,1.13887,,4.69674,1.14239,,,,
Mel 22 Sector IS-S c4-6 ABC 2 d,2017-07-07 20:02:19,Planet,Rocky body,1676,1,0.11849382031757,0.002943,1005.152125,131,No volcanism,7.1E-5,0.002949,199.44838,-12.373436053241,,2.478187,12.37302806713,0.011013663498621,,,,,,,,131,,2.49202,,,15.9936,8.73453,5.57234,19.4216,,,,,14.6897,1.32736,10.2394,,,,,19.0198,,1.44325,,1.06644,,,,,,
Mel 22 Sector IS-S c4-6 ABC 2 e,2017-07-07 20:01:41,Planet,Rocky body,1673,1,0.15981594904556,0.007029,1337.5845,130,No volcanism,0.000173,1.667235,64.378685,-19.575934606481,,-2.141368,19.575290798611,0.014953859045803,,,,,,,,130,1.18935,,,,16.1422,,,19.7517,,8.15726,,,14.9394,1.34992,10.3345,,,,3.0044,19.1964,,,,1.08457,4.85033,,,,,
Mel 22 Sector IS-S c4-6 ABC 2 f,2017-10-13 06:56:07,Planet,Rocky body,1697.364014,1,0.11622752416621,0.002787,987.639625,129,No volcanism,0.000511,-1.853489,213.17395,30.99462962963,1,-0.387211,30.993605324074,0.020314022611286,,,,,,,,129,,,,1.48134,15.7628,,,19.076,,7.87819,,1.24565,14.4283,,10.0916,,,,,18.7452,,1.42241,,,4.6844,,5.18414,,,
Mel 22 Sector IS-S c4-6 ABC 3,2017-07-07 20:05:33,Planet,Class II gas giant,2309,,4.2466189831723,605.482361,76157.664,194,No volcanism,0.038819,-7.760982,216.31665,0.85125868055556,,-0.206417,507.02759259259,0.021148976099698,,,,,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Mel 22 Sector IS-S c4-6 ABC 4,2017-07-07 20:05:25,Planet,Gas giant with ammonia-based life,2295,,1.1123765016022,92.703239,58224.54,115,No volcanism,0.038819,-7.760982,36.316643,5.3682269965278,,-0.281295,507.02759259259,0.13812813500159,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Mel 22 Sector IS-S c4-6 ABC 4 a,2017-07-07 20:07:27,Planet,Icy body,2296,1,0.076990822079159,0.003154,1290.90975,99,Major Water Geysers,0.004014,0.690235,36.960464,1.804818431713,1,0.257851,1.8047601996528,0.0018943373369819,,,,,,,,99,,1.59473,,,23.3648,,3.56592,12.3861,,5.11535,,,9.36836,,14.9585,,,,,27.7855,0.443003,,0.73753,0.680124,,,,,,
Mel 22 Sector IS-S c4-6 ABC 4 b,2017-07-07 20:07:43,Planet,Icy body,2293,1,0.054670683872068,0.001146,923.420625,98,Major Water Geysers,0.093172,-7.767147,113.802917,1.8306315104167,1,-1.264735,1.1253267867477,1.4152870225311E-5,,,,,,,,98,,,,,22.8971,,,12.1888,,5.03384,,,9.21907,0.833037,14.6591,,,,,27.2294,,0.908037,0.726133,,2.99314,,3.31245,,,
Mel 22 Sector IS-S c4-6 ABC 4 c,2017-07-07 20:08:11,Planet,Icy body,2293,1,0.046154883900301,0.000696,783.21375,98,Major Water Geysers,0.093172,-7.767147,293.802917,1.4267312282986,1,-0.313557,1.1253267867477,2.3300326626908E-5,,,,,,,,98,,,,,22.8331,5.4437,,12.1043,,4.99894,,,9.15517,,14.6181,,,,,27.1532,,0.902562,0.720746,0.664647,,,,1.40556,,
Mel 22 Sector IS-S c4-6 ABC 4 d,2017-07-07 20:06:19,Planet,Icy body,2296,1,0.041988042388733,0.000524,712.5040625,98,No volcanism,0.01311,-0.321159,146.858521,15.83408275463,1,0.300842,15.83357349537,0.0080580560830135,,,,,,,,98,,,,0.923702,22.4383,5.34958,,11.895,,4.91252,,0.776738,8.99689,,14.3654,,,,,26.6838,0.425437,,,,,,3.23262,,,
Mel 22 Sector IS-S c4-6 ABC 5,2017-07-07 20:11:54,Planet,Class I gas giant,3096,,1.1867962559008,32.863693,33562.524,94,No volcanism,0.000745,-0.483912,29.782879,1.8624826388889,,-0.641876,5015.7896296296,6.125020846784,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Mel 22 Sector IS-S c4-6 ABC 5 a,2017-07-07 20:13:14,Planet,Icy body,3095,1,0.038375732769662,0.000398,649.52775,83,No volcanism,2.2E-5,0.002983,110.349564,-12.062957175926,,2.129859,12.062325665509,0.0047571261052715,,,,,,,,83,,,,0.936917,22.3906,5.42612,3.46137,12.0652,,,,,9.1256,,14.3349,,,0.745102,4.16736,26.6271,,,0.719764,,,,,,,
Mel 22 Sector IS-S c4-6 ABC 5 b,2017-07-07 20:14:16,Planet,Icy body,3100,1,0.03933033738521,0.000432,668.4401875,83,No volcanism,8.4E-5,0.024323,144.767548,23.422692418981,1,-0.400017,23.42146556713,0.0074040052763933,,,,,,,,83,,,,,22.9746,,,12.1795,,5.03001,,0.795314,9.21206,,14.7087,,,0.752161,,27.3216,,,0.725225,,2.99086,,3.30993,,,
